video_id,video_path,start_time,end_time,start_seconds,end_seconds,raw_duration_seconds,expected_duration_seconds,too_long,too_short
SB_WILTY_EP32_lie3,data/raw/dolos/videos/SB_WILTY_EP32_lie3.mp4,0:29,0:34,29,34,5.12,5,False,False
SB_WILTY_EP32_lie4,data/raw/dolos/videos/SB_WILTY_EP32_lie4.mp4,0:48,0:52,48,52,4.04,4,False,False
SB_WILTY_EP32_lie5,data/raw/dolos/videos/SB_WILTY_EP32_lie5.mp4,1:05,1:10,65,70,5.2,5,False,False
SB_WILTY_EP32_lie6,data/raw/dolos/videos/SB_WILTY_EP32_lie6.mp4,2:50,2:55,170,175,5.08,5,False,False
SB_WILTY_EP32_lie7,data/raw/dolos/videos/SB_WILTY_EP32_lie7.mp4,3:19,3:26,199,206,7.2,7,False,False
SB_WILTY_EP32_lie8,data/raw/dolos/videos/SB_WILTY_EP32_lie8.mp4,7:05,7:09,425,429,4.08,4,False,False
SB_WILTY_EP32_lie9,data/raw/dolos/videos/SB_WILTY_EP32_lie9.mp4,7:17,7:22,437,442,5.12,5,False,False
SB_WILTY_EP32_truth1,data/raw/dolos/videos/SB_WILTY_EP32_truth1.mp4,1:29,1:33,89,93,4.16,4,False,False
SB_WILTY_EP32_truth2,data/raw/dolos/videos/SB_WILTY_EP32_truth2.mp4,2:04,2:11,124,131,7.16,7,False,False
SB_WILTY_EP32_truth3,data/raw/dolos/videos/SB_WILTY_EP32_truth3.mp4,2:15,2:24,135,144,9.04,9,False,False
SB_WILTY_EP33_lie1,data/raw/dolos/videos/SB_WILTY_EP33_lie1.mp4,1:48,1:59,108,119,11.12,11,False,False
SB_WILTY_EP33_lie2,data/raw/dolos/videos/SB_WILTY_EP33_lie2.mp4,2:25,2:32,145,152,7.04,7,False,False
SB_WILTY_EP33_lie3,data/raw/dolos/videos/SB_WILTY_EP33_lie3.mp4,5:37,5:43,337,343,6.12,6,False,False
SB_WILTY_EP33_lie4,data/raw/dolos/videos/SB_WILTY_EP33_lie4.mp4,7:09,7:15,429,435,6.04,6,False,False
SB_WILTY_EP33_lie5,data/raw/dolos/videos/SB_WILTY_EP33_lie5.mp4,7:24,7:38,444,458,14.04,14,False,False
SB_WILTY_EP33_truth1,data/raw/dolos/videos/SB_WILTY_EP33_truth1.mp4,11:29,11:36,689,696,7.08,7,False,False
SB_WILTY_EP33_truth2,data/raw/dolos/videos/SB_WILTY_EP33_truth2.mp4,11:40,11:44,700,704,4.08,4,False,False
SB_WILTY_EP33_truth3,data/raw/dolos/videos/SB_WILTY_EP33_truth3.mp4,11:49,11:55,709,715,6.08,6,False,False
SB_WILTY_EP33_truth4,data/raw/dolos/videos/SB_WILTY_EP33_truth4.mp4,12:06,12:10,726,730,4.12,4,False,False
SB_WILTY_EP33_truth5,data/raw/dolos/videos/SB_WILTY_EP33_truth5.mp4,12:39,12:43,759,763,4.04,4,False,False
SB_WILTY_EP33_truth6,data/raw/dolos/videos/SB_WILTY_EP33_truth6.mp4,13:13,13:17,793,797,4.04,4,False,False
SB_WILTY_EP34_lie1,data/raw/dolos/videos/SB_WILTY_EP34_lie1.mp4,0:43,0:51,43,51,8.12,8,False,False
SB_WILTY_EP34_lie10,data/raw/dolos/videos/SB_WILTY_EP34_lie10.mp4,4:47,4:51,287,291,4.04,4,False,False
SB_WILTY_EP34_lie11,data/raw/dolos/videos/SB_WILTY_EP34_lie11.mp4,9:41,9:45,581,585,4.08,4,False,False
SB_WILTY_EP34_lie12,data/raw/dolos/videos/SB_WILTY_EP34_lie12.mp4,9:52,9:56,592,596,4.04,4,False,False
SB_WILTY_EP34_lie2,data/raw/dolos/videos/SB_WILTY_EP34_lie2.mp4,1:14,1:21,74,81,7.12,7,False,False
SB_WILTY_EP34_lie3,data/raw/dolos/videos/SB_WILTY_EP34_lie3.mp4,1:31,1:35,91,95,4.08,4,False,False
SB_WILTY_EP34_lie4,data/raw/dolos/videos/SB_WILTY_EP34_lie4.mp4,2:11,2:17,131,137,6.04,6,False,False
SB_WILTY_EP34_lie5,data/raw/dolos/videos/SB_WILTY_EP34_lie5.mp4,2:26,2:30,146,150,4.08,4,False,False
SB_WILTY_EP34_lie6,data/raw/dolos/videos/SB_WILTY_EP34_lie6.mp4,3:15,3:20,195,200,5.08,5,False,False
SB_WILTY_EP34_lie7,data/raw/dolos/videos/SB_WILTY_EP34_lie7.mp4,3:44,3:49,224,229,5.04,5,False,False
SB_WILTY_EP34_lie8,data/raw/dolos/videos/SB_WILTY_EP34_lie8.mp4,3:56,4:15,236,255,19.12,19,False,False
SB_WILTY_EP34_lie9,data/raw/dolos/videos/SB_WILTY_EP34_lie9.mp4,4:35,4:44,275,284,9.12,9,False,False
SB_WILTY_EP34_truth1,data/raw/dolos/videos/SB_WILTY_EP34_truth1.mp4,5:35,5:45,335,345,10.04,10,False,False
SB_WILTY_EP34_truth2,data/raw/dolos/videos/SB_WILTY_EP34_truth2.mp4,6:03,6:11,363,371,8.08,8,False,False
SB_WILTY_EP34_truth3,data/raw/dolos/videos/SB_WILTY_EP34_truth3.mp4,11:06,11:14,666,674,8.12,8,False,False
SB_WILTY_EP34_truth4,data/raw/dolos/videos/SB_WILTY_EP34_truth4.mp4,12:30,12:35,750,755,5.04,5,False,False
SB_WILTY_EP34_truth5,data/raw/dolos/videos/SB_WILTY_EP34_truth5.mp4,12:48,12:59,768,779,11.04,11,False,False
SB_WILTY_EP35_lie1,data/raw/dolos/videos/SB_WILTY_EP35_lie1.mp4,5:32,5:39,332,339,7.08,7,False,False
SB_WILTY_EP35_lie2,data/raw/dolos/videos/SB_WILTY_EP35_lie2.mp4,5:44,5:49,344,349,5.04,5,False,False
SB_WILTY_EP35_lie3,data/raw/dolos/videos/SB_WILTY_EP35_lie3.mp4,6:24,6:29,384,389,5.08,5,False,False
SB_WILTY_EP35_lie4,data/raw/dolos/videos/SB_WILTY_EP35_lie4.mp4,7:12,7:17,432,437,5.08,5,False,False
SB_WILTY_EP35_lie5,data/raw/dolos/videos/SB_WILTY_EP35_lie5.mp4,11:47,11:52,707,712,5.04,5,False,False
SB_WILTY_EP35_lie6,data/raw/dolos/videos/SB_WILTY_EP35_lie6.mp4,12:05,12:09,725,729,4.08,4,False,False
SB_WILTY_EP35_lie7,data/raw/dolos/videos/SB_WILTY_EP35_lie7.mp4,12:12,12:16,732,736,4.08,4,False,False
SB_WILTY_EP35_lie8,data/raw/dolos/videos/SB_WILTY_EP35_lie8.mp4,12:52,12:57,772,777,5.04,5,False,False
SB_WILTY_EP35_truth1,data/raw/dolos/videos/SB_WILTY_EP35_truth1.mp4,1:58,2:02,118,122,4.04,4,False,False
SB_WILTY_EP35_truth10,data/raw/dolos/videos/SB_WILTY_EP35_truth10.mp4,9:48,9:56,588,596,8.08,8,False,False
SB_WILTY_EP35_truth11,data/raw/dolos/videos/SB_WILTY_EP35_truth11.mp4,10:58,11:04,658,664,6.04,6,False,False
SB_WILTY_EP35_truth2,data/raw/dolos/videos/SB_WILTY_EP35_truth2.mp4,2:14,2:18,134,138,4.12,4,False,False
SB_WILTY_EP35_truth3,data/raw/dolos/videos/SB_WILTY_EP35_truth3.mp4,2:22,2:26,142,146,4.04,4,False,False
SB_WILTY_EP35_truth4,data/raw/dolos/videos/SB_WILTY_EP35_truth4.mp4,3:20,3:24,200,204,4.08,4,False,False
SB_WILTY_EP35_truth5,data/raw/dolos/videos/SB_WILTY_EP35_truth5.mp4,8:39,8:43,519,523,4.04,4,False,False
SB_WILTY_EP35_truth6,data/raw/dolos/videos/SB_WILTY_EP35_truth6.mp4,8:53,8:58,533,538,5.08,5,False,False
SB_WILTY_EP35_truth7,data/raw/dolos/videos/SB_WILTY_EP35_truth7.mp4,9:01,9:08,541,548,7.04,7,False,False
SB_WILTY_EP35_truth8,data/raw/dolos/videos/SB_WILTY_EP35_truth8.mp4,9:25,9:31,565,571,6.04,6,False,False
SB_WILTY_EP35_truth9,data/raw/dolos/videos/SB_WILTY_EP35_truth9.mp4,9:37,9:46,577,586,9.04,9,False,False
SB_WILTY_EP36_lie1,data/raw/dolos/videos/SB_WILTY_EP36_lie1.mp4,0:26,0:34,26,34,8.04,8,False,False
SB_WILTY_EP36_lie2,data/raw/dolos/videos/SB_WILTY_EP36_lie2.mp4,0:49,0:55,49,55,6.04,6,False,False
SB_WILTY_EP36_lie3,data/raw/dolos/videos/SB_WILTY_EP36_lie3.mp4,1:06,1:14,66,74,8.12,8,False,False
SB_WILTY_EP36_lie4,data/raw/dolos/videos/SB_WILTY_EP36_lie4.mp4,1:22,1:28,82,88,6.08,6,False,False
SB_WILTY_EP36_lie5,data/raw/dolos/videos/SB_WILTY_EP36_lie5.mp4,1:48,1:52,108,112,4.12,4,False,False
SB_WILTY_EP36_lie6,data/raw/dolos/videos/SB_WILTY_EP36_lie6.mp4,3:55,4:03,235,243,8.08,8,False,False
SB_WILTY_EP36_lie7,data/raw/dolos/videos/SB_WILTY_EP36_lie7.mp4,4:15,4:19,255,259,4.04,4,False,False
SB_WILTY_EP36_lie8,data/raw/dolos/videos/SB_WILTY_EP36_lie8.mp4,5:03,5:11,303,311,8.08,8,False,False
SB_WILTY_EP36_lie9,data/raw/dolos/videos/SB_WILTY_EP36_lie9.mp4,5:18,5:22,318,322,4.08,4,False,False
SB_WILTY_EP36_truth1,data/raw/dolos/videos/SB_WILTY_EP36_truth1.mp4,0:40,0:45,40,45,5.04,5,False,False
SB_WILTY_EP36_truth2,data/raw/dolos/videos/SB_WILTY_EP36_truth2.mp4,2:43,2:52,163,172,9.08,9,False,False
SB_WILTY_EP36_truth3,data/raw/dolos/videos/SB_WILTY_EP36_truth3.mp4,7:23,7:30,443,450,7.08,7,False,False
SB_WILTY_EP36_truth4,data/raw/dolos/videos/SB_WILTY_EP36_truth4.mp4,7:43,7:53,463,473,10.12,10,False,False
SB_WILTY_EP36_truth5,data/raw/dolos/videos/SB_WILTY_EP36_truth5.mp4,8:35,8:40,515,520,5.04,5,False,False
SB_WILTY_EP36_truth6,data/raw/dolos/videos/SB_WILTY_EP36_truth6.mp4,8:42,8:48,522,528,6.08,6,False,False
SB_WILTY_EP37_lie1,data/raw/dolos/videos/SB_WILTY_EP37_lie1.mp4,1:41,1:48,101,108,7.08,7,False,False
SB_WILTY_EP37_lie2,data/raw/dolos/videos/SB_WILTY_EP37_lie2.mp4,2:07,2:12,127,132,5.04,5,False,False
SB_WILTY_EP37_lie3,data/raw/dolos/videos/SB_WILTY_EP37_lie3.mp4,3:05,3:11,185,191,6.08,6,False,False
SB_WILTY_EP37_lie4,data/raw/dolos/videos/SB_WILTY_EP37_lie4.mp4,3:15,3:21,195,201,6.08,6,False,False
SB_WILTY_EP37_lie5,data/raw/dolos/videos/SB_WILTY_EP37_lie5.mp4,3:36,3:41,216,221,5.04,5,False,False
SB_WILTY_EP37_lie6,data/raw/dolos/videos/SB_WILTY_EP37_lie6.mp4,3:43,3:50,223,230,7.08,7,False,False
SB_WILTY_EP37_lie7,data/raw/dolos/videos/SB_WILTY_EP37_lie7.mp4,12:51,12:58,771,778,7.04,7,False,False
SB_WILTY_EP37_lie8,data/raw/dolos/videos/SB_WILTY_EP37_lie8.mp4,13:07,13:11,787,791,4.04,4,False,False
SB_WILTY_EP37_truth1,data/raw/dolos/videos/SB_WILTY_EP37_truth1.mp4,4:59,5:03,299,303,4.12,4,False,False
SB_WILTY_EP37_truth10,data/raw/dolos/videos/SB_WILTY_EP37_truth10.mp4,10:17,10:21,617,621,4.08,4,False,False
SB_WILTY_EP37_truth11,data/raw/dolos/videos/SB_WILTY_EP37_truth11.mp4,10:27,10:34,627,634,7.04,7,False,False
SB_WILTY_EP37_truth12,data/raw/dolos/videos/SB_WILTY_EP37_truth12.mp4,10:36,10:43,636,643,7.04,7,False,False
SB_WILTY_EP37_truth13,data/raw/dolos/videos/SB_WILTY_EP37_truth13.mp4,11:06,11:18,666,678,12.04,12,False,False
SB_WILTY_EP37_truth14,data/raw/dolos/videos/SB_WILTY_EP37_truth14.mp4,12:39,12:47,759,767,8.08,8,False,False
SB_WILTY_EP37_truth2,data/raw/dolos/videos/SB_WILTY_EP37_truth2.mp4,5:06,5:13,306,313,7.04,7,False,False
SB_WILTY_EP37_truth3,data/raw/dolos/videos/SB_WILTY_EP37_truth3.mp4,5:21,5:25,321,325,4.04,4,False,False
SB_WILTY_EP37_truth4,data/raw/dolos/videos/SB_WILTY_EP37_truth4.mp4,5:34,5:42,334,342,8.12,8,False,False
SB_WILTY_EP37_truth5,data/raw/dolos/videos/SB_WILTY_EP37_truth5.mp4,5:57,6:01,357,361,4.08,4,False,False
SB_WILTY_EP37_truth6,data/raw/dolos/videos/SB_WILTY_EP37_truth6.mp4,6:16,6:20,376,380,4.04,4,False,False
SB_WILTY_EP37_truth7,data/raw/dolos/videos/SB_WILTY_EP37_truth7.mp4,8:11,8:15,491,495,4.08,4,False,False
SB_WILTY_EP37_truth8,data/raw/dolos/videos/SB_WILTY_EP37_truth8.mp4,9:41,9:46,581,586,5.04,5,False,False
SB_WILTY_EP37_truth9,data/raw/dolos/videos/SB_WILTY_EP37_truth9.mp4,10:02,10:10,602,610,8.08,8,False,False
SB_WILTY_EP38_lie1,data/raw/dolos/videos/SB_WILTY_EP38_lie1.mp4,0:33,0:40,33,40,7.04,7,False,False
SB_WILTY_EP38_lie2,data/raw/dolos/videos/SB_WILTY_EP38_lie2.mp4,1:27,1:32,87,92,5.04,5,False,False
SB_WILTY_EP38_lie3,data/raw/dolos/videos/SB_WILTY_EP38_lie3.mp4,8:59,9:03,539,543,4.12,4,False,False
SB_WILTY_EP38_lie4,data/raw/dolos/videos/SB_WILTY_EP38_lie4.mp4,9:10,9:22,550,562,12.08,12,False,False
SB_WILTY_EP38_lie5,data/raw/dolos/videos/SB_WILTY_EP38_lie5.mp4,10:31,10:42,631,642,11.04,11,False,False
SB_WILTY_EP38_lie6,data/raw/dolos/videos/SB_WILTY_EP38_lie6.mp4,11:42,11:48,702,708,6.04,6,False,False
SB_WILTY_EP38_truth1,data/raw/dolos/videos/SB_WILTY_EP38_truth1.mp4,2:19,2:24,139,144,5.12,5,False,False
SB_WILTY_EP38_truth2,data/raw/dolos/videos/SB_WILTY_EP38_truth2.mp4,3:33,3:40,213,220,7.04,7,False,False
SB_WILTY_EP38_truth3,data/raw/dolos/videos/SB_WILTY_EP38_truth3.mp4,6:45,6:59,405,419,14.12,14,False,False
SB_WILTY_EP41_lie1,data/raw/dolos/videos/SB_WILTY_EP41_lie1.mp4,1:53,1:57,113,117,4.117,4,False,False
SB_WILTY_EP41_lie10,data/raw/dolos/videos/SB_WILTY_EP41_lie10.mp4,15:59,16:03,959,963,4.096,4,False,False
SB_WILTY_EP41_lie11,data/raw/dolos/videos/SB_WILTY_EP41_lie11.mp4,16:21,16:31,981,991,10.124,10,False,False
SB_WILTY_EP41_lie12,data/raw/dolos/videos/SB_WILTY_EP41_lie12.mp4,17:01,17:09,1021,1029,8.228,8,False,False
SB_WILTY_EP41_lie13,data/raw/dolos/videos/SB_WILTY_EP41_lie13.mp4,19:29,19:33,1169,1173,4.105,4,False,False
SB_WILTY_EP41_lie14,data/raw/dolos/videos/SB_WILTY_EP41_lie14.mp4,20:54,20:59,1254,1259,5.225,5,False,False
SB_WILTY_EP41_lie15,data/raw/dolos/videos/SB_WILTY_EP41_lie15.mp4,22:15,22:23,1335,1343,8.042,8,False,False
SB_WILTY_EP41_lie2,data/raw/dolos/videos/SB_WILTY_EP41_lie2.mp4,3:02,3:07,182,187,5.087,5,False,False
SB_WILTY_EP41_lie3,data/raw/dolos/videos/SB_WILTY_EP41_lie3.mp4,3:44,3:52,224,232,8.065,8,False,False
SB_WILTY_EP41_lie4,data/raw/dolos/videos/SB_WILTY_EP41_lie4.mp4,3:55,4:02,235,242,7.140467,7,False,False
SB_WILTY_EP41_lie5,data/raw/dolos/videos/SB_WILTY_EP41_lie5.mp4,11:16,11:24,676,684,8.051,8,False,False
SB_WILTY_EP41_lie6,data/raw/dolos/videos/SB_WILTY_EP41_lie6.mp4,11:33,11:38,693,698,5.065,5,False,False
SB_WILTY_EP41_lie7,data/raw/dolos/videos/SB_WILTY_EP41_lie7.mp4,14:16,14:22,856,862,6.161,6,False,False
SB_WILTY_EP41_lie8,data/raw/dolos/videos/SB_WILTY_EP41_lie8.mp4,14:49,14:55,889,895,6.127,6,False,False
SB_WILTY_EP41_lie9,data/raw/dolos/videos/SB_WILTY_EP41_lie9.mp4,15:26,15:32,926,932,6.098,6,False,False
SB_WILTY_EP41_truth1,data/raw/dolos/videos/SB_WILTY_EP41_truth1.mp4,5:45,5:54,345,354,9.187,9,False,False
SB_WILTY_EP41_truth2,data/raw/dolos/videos/SB_WILTY_EP41_truth2.mp4,7:07,7:11,427,431,4.064,4,False,False
SB_WILTY_EP41_truth3,data/raw/dolos/videos/SB_WILTY_EP41_truth3.mp4,11:03,11:10,663,670,7.036,7,False,False
SB_WILTY_EP41_truth4,data/raw/dolos/videos/SB_WILTY_EP41_truth4.mp4,11:59,12:06,719,726,7.059,7,False,False
SB_WILTY_EP41_truth5,data/raw/dolos/videos/SB_WILTY_EP41_truth5.mp4,13:29,13:33,809,813,4.079,4,False,False
SB_WILTY_EP42_lie1,data/raw/dolos/videos/SB_WILTY_EP42_lie1.mp4,4:31,4:38,271,278,7.12,7,False,False
SB_WILTY_EP42_lie10,data/raw/dolos/videos/SB_WILTY_EP42_lie10.mp4,18:17,18:25,1097,1105,8.12,8,False,False
SB_WILTY_EP42_lie11,data/raw/dolos/videos/SB_WILTY_EP42_lie11.mp4,23:27,23:35,1407,1415,8.08,8,False,False
SB_WILTY_EP42_lie12,data/raw/dolos/videos/SB_WILTY_EP42_lie12.mp4,23:57,24:06,1437,1446,9.08,9,False,False
SB_WILTY_EP42_lie13,data/raw/dolos/videos/SB_WILTY_EP42_lie13.mp4,24:09,24:13,1449,1453,4.04,4,False,False
SB_WILTY_EP42_lie14,data/raw/dolos/videos/SB_WILTY_EP42_lie14.mp4,24:17,24:21,1457,1461,4.08,4,False,False
SB_WILTY_EP42_lie15,data/raw/dolos/videos/SB_WILTY_EP42_lie15.mp4,25:23,25:39,1523,1539,16.08,16,False,False
SB_WILTY_EP42_lie16,data/raw/dolos/videos/SB_WILTY_EP42_lie16.mp4,25:52,25:56,1552,1556,4.08,4,False,False
SB_WILTY_EP42_lie17,data/raw/dolos/videos/SB_WILTY_EP42_lie17.mp4,25:59,26:03,1559,1563,4.04,4,False,False
SB_WILTY_EP42_lie18,data/raw/dolos/videos/SB_WILTY_EP42_lie18.mp4,26:36,26:41,1596,1601,5.12,5,False,False
SB_WILTY_EP42_lie19,data/raw/dolos/videos/SB_WILTY_EP42_lie19.mp4,27:02,27:06,1622,1626,4.12,4,False,False
SB_WILTY_EP42_lie2,data/raw/dolos/videos/SB_WILTY_EP42_lie2.mp4,4:57,5:04,297,304,7.08,7,False,False
SB_WILTY_EP42_lie3,data/raw/dolos/videos/SB_WILTY_EP42_lie3.mp4,6:27,6:31,387,391,4.04,4,False,False
SB_WILTY_EP42_lie4,data/raw/dolos/videos/SB_WILTY_EP42_lie4.mp4,12:33,12:40,753,760,7.04,7,False,False
SB_WILTY_EP42_lie5,data/raw/dolos/videos/SB_WILTY_EP42_lie5.mp4,12:47,12:55,767,775,8.04,8,False,False
SB_WILTY_EP42_lie6,data/raw/dolos/videos/SB_WILTY_EP42_lie6.mp4,13:22,13:31,802,811,9.04,9,False,False
SB_WILTY_EP42_lie7,data/raw/dolos/videos/SB_WILTY_EP42_lie7.mp4,13:36,13:40,816,820,4.12,4,False,False
SB_WILTY_EP42_lie8,data/raw/dolos/videos/SB_WILTY_EP42_lie8.mp4,13:43,13:48,823,828,5.04,5,False,False
SB_WILTY_EP42_lie9,data/raw/dolos/videos/SB_WILTY_EP42_lie9.mp4,17:14,17:25,1034,1045,11.04,11,False,False
SB_WILTY_EP42_truth1,data/raw/dolos/videos/SB_WILTY_EP42_truth1.mp4,1:38,1:46,98,106,8.08,8,False,False
SB_WILTY_EP42_truth10,data/raw/dolos/videos/SB_WILTY_EP42_truth10.mp4,9:19,9:23,559,563,4.04,4,False,False
SB_WILTY_EP42_truth11,data/raw/dolos/videos/SB_WILTY_EP42_truth11.mp4,9:58,10:02,598,602,4.04,4,False,False
SB_WILTY_EP42_truth12,data/raw/dolos/videos/SB_WILTY_EP42_truth12.mp4,12:18,12:26,738,746,8.04,8,False,False
SB_WILTY_EP42_truth13,data/raw/dolos/videos/SB_WILTY_EP42_truth13.mp4,15:44,15:48,944,948,4.08,4,False,False
SB_WILTY_EP42_truth14,data/raw/dolos/videos/SB_WILTY_EP42_truth14.mp4,16:18,16:30,978,990,12.08,12,False,False
SB_WILTY_EP42_truth15,data/raw/dolos/videos/SB_WILTY_EP42_truth15.mp4,21:03,21:09,1263,1269,6.12,6,False,False
SB_WILTY_EP42_truth16,data/raw/dolos/videos/SB_WILTY_EP42_truth16.mp4,21:41,21:45,1301,1305,4.12,4,False,False
SB_WILTY_EP42_truth17,data/raw/dolos/videos/SB_WILTY_EP42_truth17.mp4,22:13,22:17,1333,1337,4.08,4,False,False
SB_WILTY_EP42_truth18,data/raw/dolos/videos/SB_WILTY_EP42_truth18.mp4,22:32,22:37,1352,1357,5.12,5,False,False
SB_WILTY_EP42_truth2,data/raw/dolos/videos/SB_WILTY_EP42_truth2.mp4,2:13,2:17,133,137,4.04,4,False,False
SB_WILTY_EP42_truth3,data/raw/dolos/videos/SB_WILTY_EP42_truth3.mp4,2:21,2:28,141,148,7.04,7,False,False
SB_WILTY_EP42_truth4,data/raw/dolos/videos/SB_WILTY_EP42_truth4.mp4,7:28,7:32,448,452,4.04,4,False,False
SB_WILTY_EP42_truth5,data/raw/dolos/videos/SB_WILTY_EP42_truth5.mp4,7:40,7:45,460,465,5.04,5,False,False
SB_WILTY_EP42_truth6,data/raw/dolos/videos/SB_WILTY_EP42_truth6.mp4,7:56,8,476,480,4.08,4,False,False
SB_WILTY_EP42_truth7,data/raw/dolos/videos/SB_WILTY_EP42_truth7.mp4,8:03,8:07,483,487,4.04,4,False,False
SB_WILTY_EP42_truth8,data/raw/dolos/videos/SB_WILTY_EP42_truth8.mp4,8:32,8:37,512,517,5.04,5,False,False
SB_WILTY_EP42_truth9,data/raw/dolos/videos/SB_WILTY_EP42_truth9.mp4,8:42,8:48,522,528,6.08,6,False,False
YW_WILTY_EP43_lie1,data/raw/dolos/videos/YW_WILTY_EP43_lie1.mp4,7:34,7:38,454,458,4.04,4,False,False
YW_WILTY_EP43_lie10,data/raw/dolos/videos/YW_WILTY_EP43_lie10.mp4,14:37,14:40,877,880,3.04,3,False,False
YW_WILTY_EP43_lie11,data/raw/dolos/videos/YW_WILTY_EP43_lie11.mp4,18:57,19:01,1137,1141,4.04,4,False,False
YW_WILTY_EP43_lie12,data/raw/dolos/videos/YW_WILTY_EP43_lie12.mp4,19:53,19:57,1193,1197,4.12,4,False,False
YW_WILTY_EP43_lie13,data/raw/dolos/videos/YW_WILTY_EP43_lie13.mp4,21:57,22:02,1317,1322,5.12,5,False,False
YW_WILTY_EP43_lie14,data/raw/dolos/videos/YW_WILTY_EP43_lie14.mp4,22:28,22:33,1348,1353,5.12,5,False,False
YW_WILTY_EP43_lie15,data/raw/dolos/videos/YW_WILTY_EP43_lie15.mp4,25:03,25:07,1503,1507,4.08,4,False,False
YW_WILTY_EP43_lie2,data/raw/dolos/videos/YW_WILTY_EP43_lie2.mp4,7:49,7:58,469,478,9.12,9,False,False
YW_WILTY_EP43_lie3,data/raw/dolos/videos/YW_WILTY_EP43_lie3.mp4,8:15,8:20,495,500,5.04,5,False,False
YW_WILTY_EP43_lie4,data/raw/dolos/videos/YW_WILTY_EP43_lie4.mp4,9:13,9:18,553,558,5.04,5,False,False
YW_WILTY_EP43_lie5,data/raw/dolos/videos/YW_WILTY_EP43_lie5.mp4,9:20,9:24,560,564,4.04,4,False,False
YW_WILTY_EP43_lie6,data/raw/dolos/videos/YW_WILTY_EP43_lie6.mp4,11:30,11:33,690,693,3.08,3,False,False
YW_WILTY_EP43_lie7,data/raw/dolos/videos/YW_WILTY_EP43_lie7.mp4,13:11,13:19,791,799,8.12,8,False,False
YW_WILTY_EP43_lie8,data/raw/dolos/videos/YW_WILTY_EP43_lie8.mp4,13:27,13:33,807,813,6.08,6,False,False
YW_WILTY_EP43_lie9,data/raw/dolos/videos/YW_WILTY_EP43_lie9.mp4,14:18,14:22,858,862,4.04,4,False,False
YW_WILTY_EP43_truth1,data/raw/dolos/videos/YW_WILTY_EP43_truth1 .mp4,2:16,2:26,136,146,10.04,10,False,False
YW_WILTY_EP43_truth2,data/raw/dolos/videos/YW_WILTY_EP43_truth2.mp4,2:58,3:03,178,183,5.12,5,False,False
YW_WILTY_EP43_truth3,data/raw/dolos/videos/YW_WILTY_EP43_truth3.mp4,4:03,4:08,243,248,5.12,5,False,False
YW_WILTY_EP43_truth4,data/raw/dolos/videos/YW_WILTY_EP43_truth4.mp4,12:56,13:03,776,783,7.04,7,False,False
YW_WILTY_EP43_truth5,data/raw/dolos/videos/YW_WILTY_EP43_truth5.mp4,17:13,17:16,1033,1036,3.04,3,False,False
YW_WILTY_EP43_truth6,data/raw/dolos/videos/YW_WILTY_EP43_truth6.mp4,17:22,17:32,1042,1052,10.08,10,False,False
YW_WILTY_EP43_truth7,data/raw/dolos/videos/YW_WILTY_EP43_truth7.mp4,17:35,17:42,1055,1062,7.04,7,False,False
YW_WILTY_EP43_truth8,data/raw/dolos/videos/YW_WILTY_EP43_truth8.mp4,17:50,18,1070,1080,10.04,10,False,False
YW_WILTY_EP44_lie1,data/raw/dolos/videos/YW_WILTY_EP44_lie1.mp4,2:06,2:12,126,132,6.04,6,False,False
YW_WILTY_EP44_lie10,data/raw/dolos/videos/YW_WILTY_EP44_lie10.mp4,17:46,17:49,1066,1069,3.04,3,False,False
YW_WILTY_EP44_lie11,data/raw/dolos/videos/YW_WILTY_EP44_lie11.mp4,17:58,18:03,1078,1083,5.04,5,False,False
YW_WILTY_EP44_lie12,data/raw/dolos/videos/YW_WILTY_EP44_lie12.mp4,21:03,21:08,1263,1268,5.04,5,False,False
YW_WILTY_EP44_lie13,data/raw/dolos/videos/YW_WILTY_EP44_lie13.mp4,21:19,21:23,1279,1283,4.12,4,False,False
YW_WILTY_EP44_lie14,data/raw/dolos/videos/YW_WILTY_EP44_lie14.mp4,21:25,21:28,1285,1288,3.08,3,False,False
YW_WILTY_EP44_lie15,data/raw/dolos/videos/YW_WILTY_EP44_lie15.mp4,22:07,22:12,1327,1332,5.08,5,False,False
YW_WILTY_EP44_lie2,data/raw/dolos/videos/YW_WILTY_EP44_lie2.mp4,2:19,2:24,139,144,5.04,5,False,False
YW_WILTY_EP44_lie3,data/raw/dolos/videos/YW_WILTY_EP44_lie3.mp4,3:02,3:05,182,185,3.04,3,False,False
YW_WILTY_EP44_lie4,data/raw/dolos/videos/YW_WILTY_EP44_lie4.mp4,3:08,3:11,188,191,3.04,3,False,False
YW_WILTY_EP44_lie5,data/raw/dolos/videos/YW_WILTY_EP44_lie5.mp4,7:02,7:07,422,427,5.04,5,False,False
YW_WILTY_EP44_lie6,data/raw/dolos/videos/YW_WILTY_EP44_lie6.mp4,14:26,14:33,866,873,7.04,7,False,False
YW_WILTY_EP44_lie7,data/raw/dolos/videos/YW_WILTY_EP44_lie7.mp4,14:38,14:45,878,885,7.12,7,False,False
YW_WILTY_EP44_lie8,data/raw/dolos/videos/YW_WILTY_EP44_lie8.mp4,17:21,17:24,1041,1044,3.12,3,False,False
YW_WILTY_EP44_lie9,data/raw/dolos/videos/YW_WILTY_EP44_lie9.mp4,17:34,17:37,1054,1057,3.08,3,False,False
